rel,e1,e2
"Content-Container(e2,e1)",boxes,books
"Content-Container(e2,e1)",suitcase,school supplies
"Content-Container(e2,e1)",bottle,air
"Content-Container(e2,e1)",bottle,rum
"Content-Container(e2,e1)",bottle,teeth
"Content-Container(e2,e1)",bottle,apple
"Content-Container(e2,e1)",kitchen,drinks
"Content-Container(e2,e1)",bottle,iodine crystals
"Content-Container(e2,e1)",kitchen,salt
"Content-Container(e2,e1)",box,skeletal remains
"Content-Container(e2,e1)",bottle,juice
"Content-Container(e2,e1)",suitcase,clothes
"Content-Container(e2,e1)",envelope,discovery
"Content-Container(e2,e1)",bottle,liquid
"Content-Container(e2,e1)",glass,water
"Content-Container(e2,e1)",bottle,goo
"Content-Container(e2,e1)",suitcase,oranges
"Content-Container(e2,e1)",suitcase,photographs
"Content-Container(e2,e1)",bottle,ingredients
"Content-Container(e2,e1)",suitcase,props
"Content-Container(e2,e1)",room,radioactive materials
"Content-Container(e2,e1)",windshield,housing
"Content-Container(e2,e1)",toilet,waste
"Content-Container(e2,e1)",bowl,apples
"Content-Container(e2,e1)",bottle,chemicals
"Content-Container(e2,e1)",trash bag,money
"Content-Container(e2,e1)",shelves,books
"Content-Container(e2,e1)",binder,handouts
"Content-Container(e2,e1)",bottle,water
"Content-Container(e2,e1)",pack,clothing
"Content-Container(e2,e1)",envelope,DVD
"Content-Container(e2,e1)",suitcase,body parts
"Content-Container(e2,e1)",plastic bottle,meth lab
"Content-Container(e2,e1)",bag,books
"Content-Container(e2,e1)",bottle,liquid
"Content-Container(e2,e1)",wallet,passport
"Content-Container(e2,e1)",bag,diamond ring
"Content-Container(e2,e1)",flask,broth
"Content-Container(e2,e1)",suitcase,booze
"Content-Container(e2,e1)",contents,cell phone
"Content-Container(e2,e1)",hamper,goodies
"Content-Container(e2,e1)",vessel,tools
"Content-Container(e2,e1)",suitcase,pajamas
"Content-Container(e2,e1)",vase,flowers
"Content-Container(e2,e1)",crypt,tomb
"Content-Container(e2,e1)",bottle,cereal
"Content-Container(e2,e1)",suitcase,papers
"Content-Container(e2,e1)",database,images
"Content-Container(e2,e1)",cat,box
"Content-Container(e2,e1)",fruit basket,apples
"Content-Container(e2,e1)",frame,photographs
"Content-Container(e2,e1)",mind,questions
"Content-Container(e2,e1)",wallet,quid
"Content-Container(e2,e1)",pouch,rod
"Content-Container(e2,e1)",bottle,water
"Content-Container(e2,e1)",flask,powder
"Content-Container(e2,e1)",locker,robe
"Content-Container(e2,e1)",cup,soil
"Content-Container(e2,e1)",basket,biscuits
"Content-Container(e2,e1)",bottles,substance
"Content-Container(e2,e1)",glass,water
"Content-Container(e2,e1)",envelope,powder
"Content-Container(e2,e1)",envelope,sheet
"Content-Container(e2,e1)",suitcase,gym shoes
"Content-Container(e2,e1)",plastic container,dehydrated food
"Content-Container(e2,e1)",quiver,arrows
"Content-Container(e2,e1)",suitcase,cash
"Content-Container(e2,e1)",bottle,water
"Content-Container(e2,e1)",bottle,liquid
"Content-Container(e2,e1)",carafe,water
"Content-Container(e2,e1)",volume,software
"Content-Container(e2,e1)",garbage bag,clothes
"Content-Container(e2,e1)",box,cardboard tubes
"Content-Container(e2,e1)",bottle,air
"Content-Container(e2,e1)",basket,ears
"Content-Container(e2,e1)",suitcase,clothing
"Content-Container(e2,e1)",bottle,vinegar
"Content-Container(e2,e1)",pack,cigarettes
"Content-Container(e2,e1)",building,furniture
"Content-Container(e2,e1)",suitcase,clothes
"Content-Container(e2,e1)",box,controller
"Content-Container(e2,e1)",pouch,package
"Content-Container(e2,e1)",stomach,gravel
"Content-Container(e2,e1)",contents,plastique
"Content-Container(e2,e1)",plastic bag,cocaine
"Content-Container(e2,e1)",bottle,wine
"Content-Container(e2,e1)",mattress,money
"Content-Container(e2,e1)",suitcase,clothing
"Content-Container(e2,e1)",bag,condoms
"Content-Container(e2,e1)",bottle,popcorn
"Content-Container(e2,e1)",bag,sand
"Content-Container(e2,e1)",bottle,snake oil
"Content-Container(e2,e1)",bottle,lizards
"Content-Container(e2,e1)",backpack,papers
"Content-Container(e2,e1)",stomach,apple mash
"Content-Container(e2,e1)",purse,money
"Content-Container(e2,e1)",suitcase,cash
"Content-Container(e2,e1)",bottle,water
"Content-Container(e2,e1)",bottle,notebook
"Content-Container(e2,e1)",suitcase,bomb
"Content-Container(e2,e1)",suitcase,passports
"Content-Container(e2,e1)",box,dollar bill
"Content-Container(e2,e1)",casemate,howitzer
"Content-Container(e2,e1)",bottle,soap
"Content-Container(e2,e1)",bottle,honey
"Content-Container(e2,e1)",flask,ale
"Content-Container(e2,e1)",suitcase,clothing
"Content-Container(e2,e1)",room,remains
"Content-Container(e2,e1)",bottle,attractant
"Content-Container(e2,e1)",suitcase,clothes
"Content-Container(e2,e1)",bottle,liquid
"Content-Container(e2,e1)",bottle,appendix
"Content-Container(e2,e1)",box,empty promises
"Content-Container(e2,e1)",bottle,soda
"Content-Container(e2,e1)",bottle,re-hydration tablets
"Content-Container(e2,e1)",bottle,solution
"Content-Container(e2,e1)",bottle,fentermine
"Content-Container(e2,e1)",contents,flyers
"Content-Container(e2,e1)",tank,molasses
"Content-Container(e2,e1)",box,legacy
"Content-Container(e2,e1)",bottle,wine
"Content-Container(e2,e1)",magnetic bottle,fusion plasma
"Content-Container(e2,e1)",pack,CD
"Content-Container(e2,e1)",bottle,alcohol
"Content-Container(e2,e1)",package,candy bar wrapper
"Content-Container(e2,e1)",bottle,wine
"Content-Container(e2,e1)",backpack,social security number
"Content-Container(e2,e1)",suitcase,tracts
"Content-Container(e2,e1)",bathtub,books
"Content-Container(e2,e1)",bottle,water
"Content-Container(e2,e1)",suitcase,clothes
"Content-Container(e2,e1)",cellophane bag,dog treats
"Content-Container(e2,e1)",suitcase,cocaine
"Entity-Destination(e1,e2)",explorer,region
"Entity-Destination(e1,e2)",vibe,current century
"Entity-Destination(e1,e2)",egg,bottle
"Entity-Destination(e1,e2)",advice,baseball team
"Entity-Destination(e1,e2)",folks,space
"Entity-Destination(e1,e2)",singer,prison
"Entity-Destination(e1,e2)",solicitors,administration building
"Entity-Destination(e1,e2)",rats,chamber
"Entity-Destination(e1,e2)",seeds,stratification unit
"Entity-Destination(e1,e2)",spam,junk folder
"Entity-Destination(e1,e2)",caffeine,goods
"Entity-Destination(e1,e2)",results,database
"Entity-Destination(e1,e2)",Money,technology
"Entity-Destination(e1,e2)",oil,gas tank
"Entity-Destination(e1,e2)",water,plants
"Entity-Destination(e1,e2)",files,shared folder
"Entity-Destination(e1,e2)",slaves,country
"Entity-Destination(e1,e2)",letter,bottle
"Entity-Destination(e1,e2)",emails,recipients
"Entity-Destination(e1,e2)",activists,cages
"Entity-Destination(e1,e2)",products,clients
"Entity-Destination(e1,e2)",sinus rinse,ear canal
"Entity-Destination(e1,e2)",memory card,phone
"Entity-Destination(e1,e2)",patients,hospital
"Entity-Destination(e1,e2)",products,countries
"Entity-Destination(e1,e2)",mater,saline
"Entity-Destination(e1,e2)",heart,dog
"Entity-Destination(e1,e2)",Cold air,mountains
"Entity-Destination(e1,e2)",Billions,nanotechnology
"Entity-Destination(e1,e2)",grain,countries
"Entity-Destination(e1,e2)",phone,cradle
"Entity-Destination(e1,e2)",delegation,government
"Entity-Destination(e1,e2)",funds,candidate
"Entity-Destination(e1,e2)",tablet,patients
"Entity-Destination(e1,e2)",wine,cradle
"Entity-Destination(e1,e2)",sows,houses
"Entity-Destination(e1,e2)",animal food,lake
"Entity-Destination(e1,e2)",smoke,areas
"Entity-Destination(e1,e2)",effluent,lake
"Entity-Destination(e1,e2)",space shuttle orbiters,space
"Entity-Destination(e1,e2)",message,mailman
"Entity-Destination(e1,e2)",Equipment,jockey box
"Entity-Destination(e1,e2)",release,next month
"Entity-Destination(e1,e2)",paper,backpack
"Entity-Destination(e1,e2)",archaeologists,trap
"Entity-Destination(e1,e2)",water,receptacle
"Entity-Destination(e1,e2)",cameras,concert
"Entity-Destination(e1,e2)",disease,person
"Entity-Destination(e1,e2)",pellets,cavities
"Entity-Destination(e1,e2)",networks,towns
"Entity-Destination(e1,e2)",cartridge,printer
"Entity-Destination(e1,e2)",money,funds
"Entity-Destination(e1,e2)",furniture,house
"Entity-Destination(e1,e2)",ads,books
"Entity-Destination(e1,e2)",syringe,beaker
"Entity-Destination(e1,e2)",tea,thermos
"Entity-Destination(e1,e2)",goose,wild
"Entity-Destination(e1,e2)",concepts,science
"Entity-Destination(e1,e2)",dancer,studio
"Entity-Destination(e1,e2)",disease,dogs
"Entity-Destination(e1,e2)",team,game
"Entity-Destination(e1,e2)",loan fees,set interest
"Entity-Destination(e1,e2)",People,space
"Entity-Destination(e1,e2)",sacrifices,volcano
"Entity-Destination(e1,e2)",cells,cavity
"Entity-Destination(e1,e2)",Intruders,organisation
"Entity-Destination(e1,e2)",file icon,folder
"Entity-Destination(e1,e2)",string,webserver
"Entity-Destination(e1,e2)",species,land
"Entity-Destination(e1,e2)",debris,air
"Entity-Destination(e1,e2)",tube,magnet
"Entity-Destination(e1,e2)",chip,modem
"Entity-Destination(e1,e2)",water,connecting conduit
"Entity-Destination(e1,e2)",soot,fireplace
"Entity-Destination(e1,e2)",tooth,eye
"Entity-Destination(e1,e2)",layer,beaker
"Entity-Destination(e1,e2)",insights,industry
"Entity-Destination(e1,e2)",goods,buyer
"Entity-Destination(e1,e2)",flour,pan
"Entity-Destination(e1,e2)",parasites,cousins
"Entity-Destination(e1,e2)",cars,overseas
"Entity-Destination(e1,e2)",country,century
"Entity-Destination(e1,e2)",tick,cats
"Entity-Destination(e1,e2)",money,education
"Entity-Destination(e1,e2)",warship,owner
"Entity-Destination(e1,e2)",genes,stem cells
"Entity-Destination(e1,e2)",jobs,schools
"Entity-Destination(e1,e2)",snacks,movie theaters
"Entity-Destination(e1,e2)",copper,tissue
"Entity-Destination(e1,e2)",disease,humans
"Entity-Destination(e1,e2)",objects,sand
"Entity-Destination(e1,e2)",sample,funnel
"Entity-Destination(e1,e2)",coin,machine
"Entity-Destination(e1,e2)",issue,printer
"Entity-Destination(e1,e2)",empathy,poetry
"Entity-Destination(e1,e2)",commands,malware
"Entity-Destination(e1,e2)",goods,states
"Entity-Destination(e1,e2)",club,playoffs
"Entity-Destination(e1,e2)",portfolio,territory
"Entity-Destination(e1,e2)",water,cookie pan
"Entity-Destination(e1,e2)",bag,crate
"Entity-Destination(e1,e2)",substance,area
"Entity-Destination(e1,e2)",people,mountain
"Entity-Destination(e1,e2)",power,grid
"Entity-Destination(e1,e2)",peasant,cask
"Entity-Destination(e1,e2)",magnet,facility
"Entity-Destination(e1,e2)",cells,layers
"Entity-Destination(e1,e2)",watermarks,file
"Entity-Destination(e1,e2)",traffic,cache
"Entity-Destination(e1,e2)",spores,air
"Entity-Destination(e1,e2)",electricity,water
"Entity-Destination(e1,e2)",adventurers,depths
"Entity-Destination(e1,e2)",water,hand
"Entity-Destination(e1,e2)",flights,airport
"Entity-Destination(e1,e2)",panda,park
"Entity-Destination(e1,e2)",carpenter,shaft
"Entity-Destination(e1,e2)",money,quake recovery projects
"Entity-Destination(e1,e2)",Cancer,lymph nodes
"Entity-Destination(e1,e2)",corpses,wrappings
"Entity-Destination(e1,e2)",vote,tomorrow
"Entity-Destination(e1,e2)",art,community
"Entity-Destination(e1,e2)",protein,diet
"Entity-Destination(e1,e2)",mercury,shell
"Entity-Destination(e1,e2)",epidemic,areas
"Entity-Destination(e1,e2)",cursor,variables
"Entity-Destination(e1,e2)",spacecraft,orbit
"Entity-Destination(e1,e2)",limbs,basket
"Entity-Destination(e1,e2)",liquid,container
"Entity-Destination(e1,e2)",jewel,bag
"Entity-Destination(e1,e2)",product,online shopping malls
"Entity-Destination(e1,e2)",Mosquitoes,places
"Entity-Destination(e1,e2)",feet,ball
"Entity-Destination(e1,e2)",consciousness,future
"Entity-Destination(e1,e2)",water,eye
"Entity-Destination(e1,e2)",construction,next year
"Entity-Destination(e1,e2)",bag,face
"Entity-Destination(e1,e2)",sandwiches,knapsack
"Entity-Destination(e1,e2)",animation,e-post card
"Entity-Destination(e1,e2)",observers,trial
"Entity-Destination(e1,e2)",patches,capillaries
"Entity-Destination(e1,e2)",dollars,winner
"Entity-Destination(e1,e2)",museum pieces,federal storage
"Entity-Destination(e1,e2)",pineapple,cake pan
"Entity-Destination(e1,e2)",letters,government
"Entity-Destination(e1,e2)",billions,reforms
"Entity-Destination(e1,e2)",billions,safety
"Entity-Destination(e1,e2)",water,tank
"Entity-Destination(e1,e2)",tourist,jungle
"Entity-Destination(e1,e2)",cowpea,double bags
"Entity-Destination(e1,e2)",girl,family
"Entity-Destination(e1,e2)",pepper,salad
"Entity-Destination(e1,e2)",glutaminase,terminals
"Entity-Destination(e1,e2)",blood,patient
"Entity-Destination(e1,e2)",dish,oven
"Entity-Destination(e1,e2)",clams,bucket
"Entity-Destination(e1,e2)",Papers,library
"Entity-Destination(e1,e2)",combustibles,bunker
"Entity-Destination(e1,e2)",actress,center
"Entity-Destination(e1,e2)",block,cache
"Entity-Destination(e1,e2)",pythons,wild
"Entity-Destination(e1,e2)",candidate,crowd
"Entity-Destination(e1,e2)",infant,cradle
"Entity-Destination(e1,e2)",kidneys,hosts
"Entity-Destination(e1,e2)",data,set
"Entity-Destination(e1,e2)",products,locations
"Entity-Destination(e1,e2)",garbage,bin
"Entity-Destination(e1,e2)",cells,tumor
"Entity-Destination(e1,e2)",stamp stock,safe
"Entity-Destination(e1,e2)",insight,message
"Entity-Destination(e1,e2)",stent,artery
"Entity-Destination(e1,e2)",Talks,topic
"Entity-Destination(e1,e2)",crabs,archives
"Entity-Destination(e1,e2)",plane,cemetery
"Entity-Destination(e1,e2)",firebomb,lot
"Entity-Destination(e1,e2)",ring,bag
"Entity-Destination(e1,e2)",card,mobile phone
"Entity-Destination(e1,e2)",bear,swamps
"Entity-Destination(e1,e2)",unit,drawer
"Entity-Destination(e1,e2)",acorns,cheeks
"Entity-Destination(e1,e2)",text messages,outer space
"Entity-Destination(e1,e2)",truths,world
"Entity-Destination(e1,e2)",films,film festival
"Entity-Destination(e1,e2)",concerns,boardrooms
"Entity-Destination(e1,e2)",functionality,tool
"Entity-Destination(e1,e2)",koala,church
"Entity-Destination(e1,e2)",meals,seniors
"Entity-Destination(e1,e2)",sulphur dioxides,atmosphere
"Entity-Destination(e1,e2)",money,producers
"Entity-Destination(e1,e2)",candy,jar
"Entity-Destination(e1,e2)",deers,cars
"Entity-Destination(e1,e2)",intestines,abdomen
"Entity-Destination(e1,e2)",gas,metal
"Entity-Destination(e1,e2)",lifeguard,pool
"Entity-Destination(e1,e2)",ethanol,buffer
"Entity-Destination(e1,e2)",files,programs
"Entity-Destination(e1,e2)",catheter,stomach
"Entity-Destination(e1,e2)",couple,outback
"Entity-Destination(e1,e2)",religion,country
"Entity-Destination(e1,e2)",music,slideshows
"Entity-Destination(e1,e2)",sled dogs,wilds
"Entity-Destination(e1,e2)",sodium hypochlorite,tooth
"Entity-Destination(e1,e2)",rocks,castle
"Entity-Destination(e1,e2)",Wave crests,froth
"Entity-Destination(e1,e2)",egg,nest box
"Entity-Destination(e1,e2)",satellite,orbit
"Entity-Destination(e1,e2)",sediments,lake
"Entity-Destination(e1,e2)",work,model
"Entity-Destination(e1,e2)",cops,hotels
"Entity-Destination(e1,e2)",communism,dustbin
"Entity-Destination(e1,e2)",poet,center
"Entity-Destination(e1,e2)",pneuroblasts,dam
"Entity-Destination(e1,e2)",case,case
"Entity-Destination(e1,e2)",factories,developing countries
"Entity-Destination(e1,e2)",bomb,bottle
"Entity-Destination(e1,e2)",stores,memory
"Entity-Destination(e1,e2)",trays,beaker
"Entity-Destination(e1,e2)",invitation,bottle
"Entity-Destination(e1,e2)",houses,beneficiaries
"Entity-Destination(e1,e2)",million,product
"Entity-Destination(e1,e2)",champagne,glasses
"Entity-Destination(e1,e2)",surfer,wave
"Entity-Destination(e1,e2)",planes,rooms
"Entity-Destination(e1,e2)",Violence,country
"Entity-Destination(e1,e2)",award,activist
"Entity-Destination(e1,e2)",viruses,humans
"Entity-Destination(e1,e2)",newborn,world
"Entity-Destination(e1,e2)",aliens,space
"Entity-Destination(e1,e2)",sugar,mix
"Entity-Destination(e1,e2)",genetic material,generation
"Entity-Destination(e1,e2)",guns,court room
"Entity-Destination(e1,e2)",fish,pound
"Entity-Destination(e1,e2)",files,folder
"Entity-Destination(e1,e2)",holders,floor
"Entity-Destination(e1,e2)",water,plate
"Entity-Destination(e1,e2)",mails,servers
"Entity-Destination(e1,e2)",supplies,families
"Entity-Destination(e1,e2)",exeretonevra,families
"Entity-Destination(e1,e2)",customs,culture
"Entity-Destination(e1,e2)",oil prolongation,peak
"Entity-Destination(e1,e2)",furniture,room
"Entity-Destination(e1,e2)",parameter,constructor
"Entity-Destination(e1,e2)",pieces,place
"Entity-Destination(e1,e2)",fishermen,reserves
"Entity-Destination(e1,e2)",overcharge,customers
"Entity-Destination(e1,e2)",boxes,users
"Entity-Destination(e1,e2)",parts,basket
"Entity-Destination(e1,e2)",beads,gasoline
"Entity-Destination(e1,e2)",letter,members
"Entity-Destination(e1,e2)",ashes,jar
"Entity-Destination(e1,e2)",homepage sticker,homepage inventory
"Entity-Destination(e1,e2)",items,trust
"Entity-Destination(e1,e2)",post,events
"Entity-Destination(e1,e2)",sugar,tea
"Entity-Destination(e1,e2)",Investment,markets
"Entity-Destination(e1,e2)",dust,regions
"Entity-Destination(e1,e2)",advertising,podcast
"Entity-Destination(e1,e2)",plight,dwellers
"Entity-Destination(e1,e2)",slice,dish
"Entity-Destination(e1,e2)",cigarettes,countries
"Entity-Destination(e1,e2)",seeds,fields
"Entity-Destination(e1,e2)",sugar,coffee
"Entity-Destination(e1,e2)",companies,countries
"Entity-Destination(e1,e2)",daughter,microwave
"Entity-Destination(e1,e2)",awards,individuals
"Entity-Destination(e1,e2)",toxins,ocean
"Entity-Destination(e1,e2)",antifreeze,containers
"Entity-Destination(e1,e2)",drug,capsule
"Entity-Destination(e1,e2)",flour,stockings
"Entity-Destination(e1,e2)",water,tank
"Entity-Destination(e1,e2)",coolant,cylinder
"Entity-Destination(e1,e2)",launch,next month
"Entity-Destination(e1,e2)",recommendation,executive
"Entity-Destination(e1,e2)",readers,ancient times
"Entity-Destination(e1,e2)",mitigation,prescriptions
"Entity-Destination(e1,e2)",money,education
"Entity-Destination(e1,e2)",riders,beams
"Entity-Destination(e1,e2)",Bolus,ports
"Entity-Destination(e1,e2)",probes,orbit
"Entity-Destination(e1,e2)",solvent,flask
"Entity-Destination(e1,e2)",space shuttle,space
"Entity-Destination(e1,e2)",cup,cup
"Entity-Destination(e1,e2)",space monkey,space
"Entity-Destination(e1,e2)",tube,stomach
"Entity-Destination(e1,e2)",password,email
"Entity-Destination(e1,e2)",request,port
"Entity-Destination(e1,e2)",subtitles,files
"Entity-Destination(e1,e2)",box,box
"Entity-Destination(e1,e2)",benefits,consumers
"Entity-Destination(e1,e2)",solute,beaker
"Entity-Destination(e1,e2)",oxygen,cell
"Entity-Destination(e1,e2)",heroin,puppies
